client_id,company_name,client_tier,industry,employee_count,contract_start_date,months_as_client,monthly_revenue,annual_contract_value,customer_acquisition_cost,lifetime_value,ltv_cac_ratio,months_to_payback,support_tickets,churn_risk_score,has_churned,last_login_days_ago,feature_usage_score,satisfaction_score,segment,segment_name,annual_revenue,revenue_category,risk_category,tenure_category
CLIENT_0249,"Murphy, Bishop and Holland",Startup,Education,16,2022-08-14,35,88.95,1067.38,213.58,2541.37,11.9,2.4,2,0.42,True,62,0.77,7,0,Champions,1067.4,Low,Medium Risk,Veteran
CLIENT_0250,Blankenship-Turner,Startup,Technology,17,2024-06-12,13,226.46,2717.48,391.9,5545.88,14.15,1.7,4,0.49,False,86,0.8,8,3,High Value,2717.52,Medium,Medium Risk,Mature
CLIENT_0251,Williams Inc,SMB,E-commerce,76,2023-10-08,21,179.82,2157.83,334.3,6165.23,18.44,1.9,4,0.35,False,89,0.99,7,0,Champions,2157.84,Low,Medium Risk,Mature
CLIENT_0252,Wilson-Young,SMB,E-commerce,84,2023-06-16,25,925.29,11103.45,586.6,37011.48,63.1,0.6,2,0.3,True,135,0.91,9,0,Champions,11103.48,Medium,Medium Risk,Veteran
CLIENT_0253,Chavez-Santiago,Startup,E-commerce,14,2024-02-26,16,59.03,708.34,106.06,1445.6,13.63,1.8,4,0.49,True,131,0.36,9,3,High Value,708.36,Low,Medium Risk,Mature
CLIENT_0254,"Barnes, Newton and Moore",SMB,Finance,35,2024-10-08,9,533.13,6397.58,423.38,23263.93,54.95,0.8,1,0.275,False,53,0.47,6,1,At Risk,6397.5599999999995,Medium,Medium Risk,Growing
CLIENT_0255,Bass PLC,SMB,Finance,30,2023-10-15,21,360.21,4322.52,750.44,11526.72,15.36,2.1,5,0.375,False,5,0.5,1,0,Champions,4322.5199999999995,Medium,Medium Risk,Mature
CLIENT_0256,Johnson-Wood,SMB,Finance,79,2023-10-07,21,414.15,4969.81,617.71,16566.04,26.82,1.5,2,0.3,False,89,0.57,5,1,At Risk,4969.799999999999,Medium,Medium Risk,Mature
CLIENT_0257,Foley Inc,SMB,Marketing,26,2023-11-15,20,335.51,4026.16,763.39,10736.44,14.06,2.3,5,0.375,False,64,0.51,1,0,Champions,4026.12,Medium,Medium Risk,Mature
CLIENT_0258,Stephens-Levine,SMB,Real Estate,46,2025-06-26,0,561.2,6734.43,710.93,26937.74,37.89,1.3,0,0.25,False,27,0.31,5,1,At Risk,6734.400000000001,Medium,Medium Risk,
CLIENT_0259,Hill-Donaldson,Startup,Education,9,2023-08-14,23,110.8,1329.65,246.86,2922.3,11.84,2.2,3,0.455,False,9,0.91,6,0,Champions,1329.6,Low,Medium Risk,Mature
CLIENT_0260,Davis-Lewis,Startup,E-commerce,8,2025-05-22,1,429.67,5156.04,53.66,9207.22,171.59,0.1,6,0.56,False,83,0.62,2,3,High Value,5156.04,Medium,High Risk,New
CLIENT_0261,Williams LLC,Startup,Education,2,2024-06-17,13,85.68,1028.19,274.61,2448.06,8.91,3.2,2,0.42,False,10,0.61,5,3,High Value,1028.16,Low,Medium Risk,Mature
CLIENT_0262,Buchanan and Sons,SMB,Real Estate,69,2023-04-10,27,685.25,8222.99,405.29,19348.2,47.74,0.6,7,0.425,True,70,0.37,7,0,Champions,8223.0,Medium,Medium Risk,Veteran
CLIENT_0263,"Clark, Robinson and Kane",Startup,Education,9,2022-10-01,34,50.0,600.0,219.89,1714.29,7.8,4.4,0,0.35,False,23,0.42,4,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0264,Kramer PLC,SMB,Manufacturing,62,2023-07-12,24,50.0,600.0,749.56,2000.0,2.67,15.0,2,0.3,True,86,0.63,6,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0265,Huerta PLC,Startup,E-commerce,4,2022-07-21,36,91.48,1097.75,97.68,2851.29,29.19,1.1,1,0.385,True,67,0.76,4,0,Champions,1097.76,Low,Medium Risk,Veteran
CLIENT_0266,Rodriguez Inc,SMB,Finance,67,2023-04-18,27,796.54,9558.52,403.79,27310.04,67.64,0.5,4,0.35,False,46,0.83,7,0,Champions,9558.48,Medium,Medium Risk,Veteran
CLIENT_0267,Tyler-Young,Startup,Finance,9,2022-12-09,31,102.2,1226.39,342.24,2919.98,8.53,3.3,2,0.42,False,33,0.8,9,0,Champions,1226.4,Low,Medium Risk,Veteran
CLIENT_0268,Baker and Sons,SMB,Marketing,61,2023-07-07,24,630.09,7561.08,199.38,25203.6,126.41,0.3,2,0.3,False,88,0.25,1,0,Champions,7561.08,Medium,Medium Risk,Mature
CLIENT_0269,"Wilson, Brown and West",SMB,Education,24,2024-10-07,9,258.85,3106.17,463.8,7765.43,16.74,1.8,6,0.4,False,72,0.41,6,3,High Value,3106.2000000000003,Medium,Medium Risk,Growing
CLIENT_0270,"Rodriguez, Gordon and Dougherty",Startup,Real Estate,16,2023-08-18,23,234.66,2815.88,293.76,6188.74,21.07,1.3,3,0.455,False,67,0.45,3,0,Champions,2815.92,Medium,Medium Risk,Mature
CLIENT_0271,"Boyd, Ellis and Maynard",SMB,Real Estate,68,2022-09-03,34,196.43,2357.1,428.59,6734.58,15.71,2.2,4,0.35,True,163,0.21,3,0,Champions,2357.16,Low,Medium Risk,Veteran
CLIENT_0272,Boone-Simmons,SMB,Manufacturing,83,2022-09-22,34,300.72,3608.66,444.03,9623.09,21.67,1.5,5,0.375,True,148,0.61,7,0,Champions,3608.6400000000003,Medium,Medium Risk,Veteran
CLIENT_0273,"Browning, Jones and Miller",SMB,Finance,81,2022-11-13,32,230.9,2770.84,636.41,10075.77,15.83,2.8,1,0.275,False,4,0.42,1,0,Champions,2770.8,Medium,Medium Risk,Veteran
CLIENT_0274,Martinez PLC,Startup,Manufacturing,15,2024-05-14,14,247.42,2969.04,113.16,6525.36,57.67,0.5,3,0.455,True,152,0.15,7,3,High Value,2969.04,Medium,Medium Risk,Mature
CLIENT_0275,"Joseph, James and Harper",Startup,Healthcare,19,2024-06-10,13,105.28,1263.37,234.01,3008.01,12.85,2.2,2,0.42,False,16,0.19,10,3,High Value,1263.3600000000001,Low,Medium Risk,Mature
CLIENT_0276,"Jacobs, Garcia and Miles",SMB,Healthcare,91,2023-06-05,25,508.77,6105.3,575.73,18785.54,32.63,1.1,3,0.325,True,127,0.53,2,0,Champions,6105.24,Medium,Medium Risk,Veteran
CLIENT_0277,"Rich, Arnold and Glenn",Startup,E-commerce,12,2025-02-05,5,299.74,3596.88,248.93,7905.23,31.76,0.8,3,0.455,True,137,0.51,3,3,High Value,3596.88,Medium,Medium Risk,New
CLIENT_0278,Gutierrez Group,SMB,E-commerce,31,2023-10-31,20,909.16,10909.96,654.21,29093.23,44.47,0.7,5,0.375,True,31,0.88,1,0,Champions,10909.92,Medium,Medium Risk,Mature
CLIENT_0279,"Davis, Simmons and Ortega",SMB,Education,31,2023-09-27,22,457.02,5484.22,555.36,18280.72,32.92,1.2,2,0.3,False,67,0.94,9,0,Champions,5484.24,Medium,Medium Risk,Mature
CLIENT_0280,Mcdaniel Group,Startup,Finance,7,2023-08-31,22,210.63,2527.59,345.91,6018.07,17.4,1.6,2,0.42,False,84,0.92,4,0,Champions,2527.56,Medium,Medium Risk,Mature
CLIENT_0281,Davis Inc,SMB,Technology,28,2022-09-29,34,50.0,600.0,616.49,1714.29,2.78,12.3,4,0.35,True,140,0.76,1,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0282,Cain-Hawkins,SMB,Healthcare,59,2024-10-10,9,450.74,5408.86,639.56,16642.64,26.02,1.4,3,0.325,False,81,0.82,3,3,High Value,5408.88,Medium,Medium Risk,Growing
CLIENT_0283,"Hoffman, Santiago and Jenkins",Startup,Technology,15,2024-04-20,15,156.08,1872.92,274.27,3822.28,13.94,1.8,4,0.49,False,72,0.29,9,3,High Value,1872.96,Low,Medium Risk,Mature
CLIENT_0284,Parrish-Griffith,SMB,Healthcare,63,2025-02-28,4,342.8,4113.63,223.79,14958.67,66.84,0.7,1,0.275,False,60,0.89,6,1,At Risk,4113.6,Medium,Medium Risk,New
CLIENT_0285,"Edwards, Garcia and Romero",Startup,Finance,12,2025-06-12,1,410.84,4930.07,194.71,11738.27,60.29,0.5,2,0.42,True,33,0.63,7,3,High Value,4930.08,Medium,Medium Risk,New
CLIENT_0286,Walker-Rodriguez,SMB,Manufacturing,88,2023-01-03,30,405.37,4864.39,493.89,16214.64,32.83,1.2,2,0.3,False,37,0.2,5,0,Champions,4864.4400000000005,Medium,Medium Risk,Veteran
CLIENT_0287,Wilson-Ramirez,SMB,Finance,80,2025-01-28,5,608.54,7302.49,292.23,20864.26,71.4,0.5,4,0.35,False,55,0.6,9,3,High Value,7302.48,Medium,Medium Risk,New
CLIENT_0288,Bruce-Villegas,SMB,Marketing,97,2023-03-22,28,445.7,5348.44,531.1,14262.52,26.85,1.2,5,0.375,False,79,0.89,5,0,Champions,5348.4,Medium,Medium Risk,Veteran
CLIENT_0289,"Leonard, Hawkins and Lynch",SMB,Manufacturing,44,2024-12-30,6,712.98,8555.7,71.95,24444.87,339.76,0.1,4,0.35,False,56,0.11,9,3,High Value,8555.76,Medium,Medium Risk,New
CLIENT_0290,"Adams, White and Park",SMB,Real Estate,41,2024-07-07,12,50.0,600.0,286.86,2000.0,6.97,5.7,2,0.3,True,114,0.75,6,1,At Risk,600.0,Low,Medium Risk,Growing
CLIENT_0291,Bell-White,Startup,Finance,2,2023-06-21,25,50.34,604.11,205.49,1232.88,6.0,4.1,4,0.49,False,35,0.21,10,0,Champions,604.08,Low,Medium Risk,Veteran
CLIENT_0292,"Morales, Thomas and Schultz",Startup,Real Estate,16,2022-12-21,31,78.14,937.64,149.03,2232.47,14.98,1.9,2,0.42,False,8,0.47,1,0,Champions,937.6800000000001,Low,Medium Risk,Veteran
CLIENT_0293,"Moreno, Bennett and Chavez",SMB,Education,74,2022-08-20,35,330.62,3967.41,843.97,13224.7,15.67,2.6,2,0.3,False,47,0.95,1,0,Champions,3967.44,Medium,Medium Risk,Veteran
CLIENT_0294,Griffith-Frank,SMB,Education,97,2023-01-06,30,432.85,5194.25,342.11,14840.7,43.38,0.8,4,0.35,False,64,0.12,1,0,Champions,5194.200000000001,Medium,Medium Risk,Veteran
CLIENT_0295,Ware and Sons,SMB,Manufacturing,88,2024-03-30,15,490.86,5890.32,347.0,14725.8,42.44,0.7,6,0.4,False,79,0.28,3,3,High Value,5890.32,Medium,Medium Risk,Mature
CLIENT_0296,"Williams, Miller and Ramos",Startup,Technology,3,2023-01-06,30,130.89,1570.64,343.02,3739.63,10.9,2.6,2,0.42,True,175,0.91,2,0,Champions,1570.6799999999998,Low,Medium Risk,Veteran
CLIENT_0297,"Ramos, Nelson and Fischer",Startup,Education,16,2023-10-25,21,147.87,1774.43,141.18,4224.83,29.93,1.0,2,0.42,False,81,0.44,6,0,Champions,1774.44,Low,Medium Risk,Mature
CLIENT_0298,Rodriguez-Gregory,SMB,Finance,12,2022-11-19,32,486.6,5839.18,385.73,19463.94,50.46,0.8,2,0.3,False,59,0.75,10,0,Champions,5839.200000000001,Medium,Medium Risk,Veteran
CLIENT_0299,"Estrada, Williams and Foster",SMB,Real Estate,58,2024-04-27,14,630.3,7563.65,272.46,25212.18,92.53,0.4,2,0.3,True,165,0.48,10,1,At Risk,7563.599999999999,Medium,Medium Risk,Mature
CLIENT_0300,Harris and Sons,SMB,E-commerce,67,2024-05-04,14,66.9,802.84,560.93,2919.43,5.2,8.4,1,0.275,True,58,0.45,9,1,At Risk,802.8000000000001,Low,Medium Risk,Mature
CLIENT_0301,Roberts-Wilson,SMB,Manufacturing,26,2024-11-04,8,559.32,6711.78,592.64,19176.52,32.36,1.1,4,0.35,False,41,0.38,6,3,High Value,6711.84,Medium,Medium Risk,Growing
CLIENT_0302,Thompson-James,Startup,Marketing,9,2024-01-13,18,99.58,1194.9,99.19,2008.24,20.25,1.0,7,0.595,True,175,0.96,1,3,High Value,1194.96,Low,High Risk,Mature
CLIENT_0303,"Hansen, Barnett and Gomez",Startup,Education,4,2024-08-26,10,280.45,3365.44,441.98,6868.25,15.54,1.6,4,0.49,False,26,0.64,6,3,High Value,3365.3999999999996,Medium,Medium Risk,Growing
CLIENT_0304,"Williams, Smith and Morse",Startup,Education,5,2023-09-25,22,233.56,2802.73,253.72,5338.54,21.04,1.1,5,0.525,True,92,0.34,5,0,Champions,2802.7200000000003,Medium,High Risk,Mature
CLIENT_0305,"Patterson, Sullivan and Bowman",Startup,Finance,15,2025-02-16,5,177.97,2135.66,50.0,3589.35,71.79,0.3,7,0.595,False,53,0.74,6,3,High Value,2135.64,Low,High Risk,New
CLIENT_0306,Smith-Nguyen,Startup,Finance,17,2023-05-31,25,345.96,4151.48,82.37,9884.48,120.0,0.2,2,0.42,True,77,0.38,6,0,Champions,4151.5199999999995,Medium,Medium Risk,Veteran
CLIENT_0307,"Stevens, Norris and Cox",Startup,Education,16,2024-12-11,7,67.46,809.53,311.34,2102.69,6.75,4.6,1,0.385,False,84,0.46,3,3,High Value,809.52,Low,Medium Risk,Growing
CLIENT_0308,Sanchez PLC,SMB,Real Estate,28,2023-11-08,20,538.71,6464.57,379.46,19890.97,52.42,0.7,3,0.325,False,10,0.94,7,0,Champions,6464.52,Medium,Medium Risk,Mature
CLIENT_0309,Foster LLC,Startup,Real Estate,13,2023-09-29,21,50.0,600.0,214.12,1008.4,4.71,4.3,7,0.595,False,86,0.93,5,0,Champions,600.0,Low,High Risk,Mature
CLIENT_0310,Cook and Sons,SMB,E-commerce,63,2024-10-11,9,722.59,8671.07,715.53,31531.17,44.07,1.0,1,0.275,False,64,0.26,6,1,At Risk,8671.08,Medium,Medium Risk,Growing
CLIENT_0311,"Wilson, Hicks and Bullock",Startup,Marketing,15,2022-10-09,33,50.0,600.0,423.63,1558.44,3.68,8.5,1,0.385,False,58,0.73,8,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0312,"Mullen, Brewer and Hernandez",Startup,Healthcare,14,2023-08-04,23,197.17,2366.03,226.69,5633.39,24.85,1.1,2,0.42,False,74,0.63,8,0,Champions,2366.04,Low,Medium Risk,Mature
CLIENT_0313,Gonzalez-Morrison,SMB,Real Estate,93,2022-11-07,32,338.51,4062.16,470.2,10155.39,21.6,1.4,6,0.4,False,72,1.0,4,0,Champions,4062.12,Medium,Medium Risk,Veteran
CLIENT_0314,"Jones, Bean and Burton",SMB,Marketing,66,2024-10-27,8,550.63,6607.6,664.07,22025.32,33.17,1.2,2,0.3,False,52,0.98,1,1,At Risk,6607.5599999999995,Medium,Medium Risk,Growing
CLIENT_0315,"Wolf, Cole and Glass",SMB,Real Estate,59,2023-12-08,19,458.83,5505.94,350.68,18353.12,52.34,0.8,2,0.3,True,167,0.17,5,1,At Risk,5505.96,Medium,Medium Risk,Mature
CLIENT_0316,"Downs, Morris and Maddox",Startup,Healthcare,9,2024-03-27,15,145.06,1740.71,247.94,4144.54,16.72,1.7,2,0.42,True,68,0.43,4,3,High Value,1740.72,Low,Medium Risk,Mature
CLIENT_0317,Jones-Ramos,SMB,Finance,71,2023-06-29,25,670.21,8042.57,800.11,26808.55,33.51,1.2,2,0.3,True,141,0.26,7,0,Champions,8042.52,Medium,Medium Risk,Veteran
CLIENT_0318,Vargas-Bell,SMB,Healthcare,66,2023-06-14,25,562.61,6751.32,492.47,20773.29,42.18,0.9,3,0.325,False,75,0.8,10,0,Champions,6751.32,Medium,Medium Risk,Veteran
CLIENT_0319,Hayes-Brown,SMB,Marketing,49,2022-10-07,33,803.36,9640.35,571.57,32134.5,56.22,0.7,2,0.3,False,75,0.53,3,0,Champions,9640.32,Medium,Medium Risk,Veteran
CLIENT_0320,Newman Inc,Startup,Real Estate,19,2025-01-13,6,226.12,2713.39,163.35,6460.46,39.55,0.7,2,0.42,False,12,0.9,1,3,High Value,2713.44,Medium,Medium Risk,New
CLIENT_0321,"Cruz, Carpenter and Best",SMB,Real Estate,69,2024-05-21,14,845.82,10149.88,514.86,31230.39,60.66,0.6,3,0.325,False,58,0.23,6,1,At Risk,10149.84,Medium,Medium Risk,Mature
CLIENT_0322,Cole PLC,Startup,Real Estate,4,2024-10-04,9,102.89,1234.69,116.27,2939.73,25.28,1.1,2,0.42,False,71,0.43,6,3,High Value,1234.68,Low,Medium Risk,Growing
CLIENT_0323,Jacobs-Mason,Startup,Healthcare,6,2024-06-30,12,125.62,1507.39,273.89,3589.02,13.1,2.2,2,0.42,True,113,0.32,6,3,High Value,1507.44,Low,Medium Risk,Growing
CLIENT_0324,Garcia-Nolan,Startup,Real Estate,14,2025-05-31,1,192.79,2313.42,322.9,5508.15,17.06,1.7,2,0.42,True,87,0.31,7,3,High Value,2313.48,Low,Medium Risk,New
CLIENT_0325,"Miller, Lucas and Williams",Startup,Healthcare,16,2023-07-29,24,206.1,2473.21,218.16,5047.36,23.14,1.1,4,0.49,True,174,0.73,2,0,Champions,2473.2,Medium,Medium Risk,Mature
CLIENT_0326,Warren-Bishop,SMB,Marketing,52,2024-08-30,10,456.72,5480.61,870.51,21922.45,25.18,1.9,0,0.25,True,110,0.56,4,1,At Risk,5480.64,Medium,Medium Risk,Growing
CLIENT_0327,Hughes-Schroeder,SMB,E-commerce,62,2023-08-20,23,504.26,6051.07,677.35,22003.9,32.49,1.3,1,0.275,False,8,0.86,1,1,At Risk,6051.12,Medium,Medium Risk,Mature
CLIENT_0328,Mccormick Ltd,Startup,E-commerce,10,2024-07-30,11,146.36,1756.31,157.58,3584.3,22.75,1.1,4,0.49,False,64,0.65,10,3,High Value,1756.3200000000002,Low,Medium Risk,Growing
CLIENT_0329,Davis-Gregory,Startup,Education,18,2023-07-19,24,157.93,1895.16,135.65,3609.83,26.61,0.9,5,0.525,True,83,0.18,1,0,Champions,1895.16,Low,High Risk,Mature
CLIENT_0330,"York, Brandt and Morrison",SMB,Marketing,30,2023-05-25,26,165.3,1983.64,368.66,4959.09,13.45,2.2,6,0.4,False,36,0.9,4,0,Champions,1983.6000000000001,Low,Medium Risk,Veteran
CLIENT_0331,Aguilar and Sons,Startup,Technology,14,2022-12-29,31,72.99,875.82,101.9,2502.34,24.56,1.4,0,0.35,False,59,0.99,10,0,Champions,875.8799999999999,Low,Medium Risk,Veteran
CLIENT_0332,Ponce-Hale,Startup,Real Estate,2,2025-04-16,3,101.68,1220.18,177.05,2905.19,16.41,1.7,2,0.42,False,79,0.51,6,3,High Value,1220.16,Low,Medium Risk,New
CLIENT_0333,"Fletcher, Miller and Hansen",Startup,Finance,13,2023-09-20,22,110.22,1322.62,135.91,3149.1,23.17,1.2,2,0.42,False,23,0.52,10,0,Champions,1322.6399999999999,Low,Medium Risk,Mature
CLIENT_0334,Li-Santiago,SMB,Technology,19,2024-06-21,13,664.95,7979.4,663.2,26597.99,40.11,1.0,2,0.3,False,14,0.52,9,1,At Risk,7979.400000000001,Medium,Medium Risk,Mature
CLIENT_0335,"Osborn, Gaines and Davis",SMB,Manufacturing,96,2025-01-10,6,667.92,8015.02,306.23,21373.4,69.79,0.5,5,0.375,True,160,0.41,9,3,High Value,8015.039999999999,Medium,Medium Risk,New
CLIENT_0336,"Cox, Cox and White",Startup,Healthcare,7,2024-07-21,12,168.35,2020.14,371.27,4122.74,11.1,2.2,4,0.49,False,4,0.42,7,3,High Value,2020.1999999999998,Low,Medium Risk,Growing
CLIENT_0337,Lee-Cooke,Startup,Marketing,4,2023-03-09,28,77.01,924.11,218.85,1885.93,8.62,2.8,4,0.49,True,90,0.8,10,0,Champions,924.1200000000001,Low,Medium Risk,Veteran
CLIENT_0338,Richard-Garcia,SMB,Technology,68,2023-01-03,30,458.2,5498.4,371.89,18328.0,49.28,0.8,2,0.3,False,59,0.66,7,0,Champions,5498.4,Medium,Medium Risk,Veteran
CLIENT_0339,"Stephenson, Johnson and Rogers",Startup,Real Estate,10,2024-11-08,8,204.21,2450.53,279.05,7001.53,25.09,1.4,0,0.35,False,33,0.15,4,3,High Value,2450.52,Medium,Medium Risk,Growing
CLIENT_0340,Harper and Sons,SMB,Manufacturing,49,2024-11-03,8,417.28,5007.35,877.54,14306.7,16.3,2.1,4,0.35,False,37,0.91,8,3,High Value,5007.36,Medium,Medium Risk,Growing
CLIENT_0341,"Wise, Lamb and Martin",Startup,Manufacturing,14,2023-01-11,30,103.31,1239.74,303.84,3220.12,10.6,2.9,1,0.385,False,34,0.3,8,0,Champions,1239.72,Low,Medium Risk,Veteran
CLIENT_0342,Diaz-Ball,SMB,Technology,22,2023-11-09,20,798.85,9586.2,587.27,29496.01,50.23,0.7,3,0.325,False,22,0.58,10,0,Champions,9586.2,Medium,Medium Risk,Mature
CLIENT_0343,"Mitchell, Goodman and Cole",SMB,Marketing,79,2025-06-13,1,50.0,600.0,368.35,1600.0,4.34,7.4,5,0.375,True,48,0.8,3,3,High Value,600.0,Low,Medium Risk,New
CLIENT_0344,Sheppard-Mueller,SMB,Real Estate,44,2024-02-22,17,255.2,3062.44,635.14,8166.51,12.86,2.5,5,0.375,True,170,0.58,5,3,High Value,3062.3999999999996,Medium,Medium Risk,Mature
CLIENT_0345,Richardson PLC,Startup,E-commerce,9,2025-04-02,3,93.55,1122.62,105.79,2672.9,25.27,1.1,2,0.42,True,125,0.89,3,3,High Value,1122.6,Low,Medium Risk,New
CLIENT_0346,Hammond-Strickland,Startup,Education,3,2025-06-29,0,79.85,958.15,88.52,1610.33,18.19,1.1,7,0.595,False,38,0.76,7,3,High Value,958.1999999999999,Low,High Risk,
CLIENT_0347,Burch-Montoya,SMB,Healthcare,32,2024-01-19,18,420.65,5047.81,446.84,15531.73,34.76,1.1,3,0.325,True,35,0.39,3,1,At Risk,5047.799999999999,Medium,Medium Risk,Mature
CLIENT_0348,Salas Inc,Startup,Marketing,10,2024-12-11,7,142.44,1709.32,241.96,3488.41,14.42,1.7,4,0.49,True,40,0.51,10,3,High Value,1709.28,Low,Medium Risk,Growing
CLIENT_0349,Spencer-Garcia,SMB,Real Estate,82,2024-06-19,13,50.0,600.0,226.65,2000.0,8.82,4.5,2,0.3,False,86,0.48,2,1,At Risk,600.0,Low,Medium Risk,Mature
CLIENT_0350,Mitchell and Sons,SMB,Technology,83,2025-01-29,5,150.25,1803.01,896.22,6010.03,6.71,6.0,2,0.3,True,54,0.7,4,3,High Value,1803.0,Low,Medium Risk,New
CLIENT_0351,"Hernandez, Kim and Potts",Startup,Technology,12,2023-05-12,26,111.32,1335.78,138.78,2726.08,19.64,1.2,4,0.49,True,71,0.93,1,0,Champions,1335.84,Low,Medium Risk,Veteran
CLIENT_0352,Wilkerson-Arias,SMB,E-commerce,99,2023-03-18,28,428.25,5138.96,483.7,14682.75,30.36,1.1,4,0.35,False,1,0.16,8,0,Champions,5139.0,Medium,Medium Risk,Veteran
CLIENT_0353,Shaw-Young,SMB,Technology,72,2023-10-15,21,507.92,6095.02,278.95,22163.7,79.45,0.5,1,0.275,False,62,0.3,8,1,At Risk,6095.04,Medium,Medium Risk,Mature
CLIENT_0354,Walker-Flores,Startup,Education,16,2025-07-11,0,141.15,1693.76,110.34,4032.76,36.55,0.8,2,0.42,False,51,0.54,5,3,High Value,1693.8000000000002,Low,Medium Risk,
CLIENT_0355,"Santos, Moody and Taylor",SMB,Marketing,55,2022-11-03,32,292.29,3507.49,173.74,11691.65,67.29,0.6,2,0.3,True,58,0.23,6,0,Champions,3507.4800000000005,Medium,Medium Risk,Veteran
CLIENT_0356,Horton-Taylor,SMB,Finance,25,2023-05-28,26,269.13,3229.53,149.63,9937.01,66.41,0.6,3,0.325,False,61,0.98,4,0,Champions,3229.56,Medium,Medium Risk,Veteran
CLIENT_0357,Gilbert-Bullock,Startup,Technology,10,2024-08-28,10,50.0,600.0,90.66,1428.57,15.76,1.8,2,0.42,False,19,0.71,4,3,High Value,600.0,Low,Medium Risk,Growing
CLIENT_0358,Conley PLC,Startup,Healthcare,12,2022-08-07,35,61.71,740.48,166.92,1627.42,9.75,2.7,3,0.455,False,6,0.21,10,0,Champions,740.52,Low,Medium Risk,Veteran
CLIENT_0359,"Rose, Rodriguez and Roberts",Startup,Marketing,3,2025-05-12,2,249.27,2991.24,129.73,6104.58,47.06,0.5,4,0.49,False,30,0.72,1,3,High Value,2991.2400000000002,Medium,Medium Risk,New
CLIENT_0360,Allen Ltd,SMB,Marketing,35,2023-06-12,25,793.92,9527.0,559.09,29313.84,52.43,0.7,3,0.325,True,135,0.81,10,0,Champions,9527.039999999999,Medium,Medium Risk,Veteran
CLIENT_0361,Brown-Copeland,Startup,E-commerce,12,2024-12-03,7,92.38,1108.58,201.91,1979.61,9.8,2.2,6,0.56,False,53,0.49,6,3,High Value,1108.56,Low,High Risk,Growing
CLIENT_0362,"Smith, Robertson and Allen",Startup,Real Estate,11,2024-01-16,18,91.18,1094.11,272.15,2404.63,8.84,3.0,3,0.455,True,51,0.21,2,0,Champions,1094.16,Low,Medium Risk,Mature
CLIENT_0363,Smith-Gomez,SMB,Healthcare,21,2022-12-22,31,573.43,6881.21,253.08,22937.36,90.63,0.4,2,0.3,True,49,0.53,2,0,Champions,6881.16,Medium,Medium Risk,Veteran
CLIENT_0364,Beck Inc,SMB,Education,36,2024-04-02,15,738.91,8866.95,684.15,23645.21,34.56,0.9,5,0.375,True,167,0.59,5,3,High Value,8866.92,Medium,Medium Risk,Mature
CLIENT_0365,Jones-Fox,Startup,Education,13,2024-02-11,17,171.09,2053.03,167.29,3666.12,21.91,1.0,6,0.56,True,177,0.95,3,3,High Value,2053.08,Low,High Risk,Mature
CLIENT_0366,"Spencer, Myers and Harrison",SMB,Technology,87,2024-01-24,18,630.53,7566.35,272.46,27514.01,100.98,0.4,1,0.275,False,86,0.6,7,1,At Risk,7566.36,Medium,Medium Risk,Mature
CLIENT_0367,King-Smith,Startup,E-commerce,9,2024-06-13,13,89.18,1070.22,228.71,2352.13,10.28,2.6,3,0.455,True,112,0.23,7,3,High Value,1070.16,Low,Medium Risk,Mature
CLIENT_0368,Allen-Sandoval,Startup,Technology,7,2024-11-27,7,198.67,2384.07,476.6,4865.45,10.21,2.4,4,0.49,True,116,0.17,7,3,High Value,2384.04,Low,Medium Risk,Growing
CLIENT_0369,"Moss, Cook and Williams",SMB,Education,63,2022-11-08,32,486.9,5842.77,565.57,15580.71,27.55,1.2,5,0.375,False,83,0.71,3,0,Champions,5842.799999999999,Medium,Medium Risk,Veteran
CLIENT_0370,"Thompson, Maxwell and Marshall",SMB,Education,85,2024-03-06,16,316.61,3799.37,565.32,10131.66,17.92,1.8,5,0.375,False,59,0.79,4,3,High Value,3799.32,Medium,Medium Risk,Mature
CLIENT_0371,"White, Taylor and Baldwin",SMB,Education,92,2024-08-17,11,709.05,8508.6,569.95,26180.32,45.93,0.8,3,0.325,True,166,0.18,3,3,High Value,8508.599999999999,Medium,Medium Risk,Growing
CLIENT_0372,Carter Inc,Startup,Finance,15,2025-05-16,2,165.69,1988.29,109.59,5680.82,51.84,0.7,0,0.35,True,67,0.57,3,3,High Value,1988.28,Low,Medium Risk,New
CLIENT_0373,Stewart LLC,Startup,Technology,18,2024-11-30,7,275.84,3310.14,50.0,5910.96,118.22,0.2,6,0.56,True,169,0.73,3,3,High Value,3310.08,Medium,High Risk,Growing
CLIENT_0374,"Kennedy, Johnson and Lucas",SMB,Technology,89,2024-02-02,17,845.46,10145.53,544.17,36892.83,67.8,0.6,1,0.275,False,3,0.46,1,1,At Risk,10145.52,Medium,Medium Risk,Mature
CLIENT_0375,Glenn LLC,SMB,Education,63,2023-05-27,26,50.0,600.0,264.31,1714.29,6.49,5.3,4,0.35,False,82,0.17,3,0,Champions,600.0,Low,Medium Risk,Veteran
